recorded_hour,humidity,pressure,temperature,wind_sin,wind_cos,hour_sin,hour_cos,day_sin,day_cos,pressure_minus_3h,pressure_trend_3h,forecast_temperature,forecast_humidity,forecast_pressure,forecast_wind_sin,forecast_wind_cos
1764799200,95,1004.9833333333,6.5333333333333,0.24465280372702,-4.466032758156,-0.25881904510252,0.96592582628907,-0.46706492487743,0.8842230238742,1005.6833333333,-0.70000000000016,5,100,1011.8,0.77645713530756,-2.8977774788672
1764802800,94.333333333333,1004.55,6.4833333333333,2.2452718121295,-3.3198940717058,0,1,-0.45178578983288,0.89212644849543,1005.5666666667,-1.0166666666669,4.6,100,1011.5,1.3348294332743,-3.8766261599572
1764806400,94.166666666667,1003.7166666667,6.4166666666667,2.228011201195,-3.2998226670331,0.25881904510252,0.96592582628907,-0.45178578983288,0.89212644849543,1005.2833333333,-1.5666666666666,5.9,100,1010.4,-0.61058878520494,-3.1412069870325
1764810000,94.666666666667,1003.2166666667,6.3166666666667,2.0580826992328,-2.9135753040414,0.5,0.86602540378444,-0.45178578983288,0.89212644849543,1004.9833333333,-1.7666666666665,5.2,100,1010.4,1.7327348731369,-3.7158619268503
1764813600,94,1002.8333333333,6.1833333333333,5.0387154139696,-4.4044356477245,0.70710678118655,0.70710678118655,-0.45178578983288,0.89212644849543,1004.55,-1.7166666666665,5.1,99,1010.1,1.378186779085,-4.8063084796916
1764817200,94.333333333333,1002.0666666667,5.9,2.6820125958291,-4.6800767856376,0.86602540378444,0.5,-0.45178578983288,0.89212644849543,1003.7166666667,-1.6500000000001,5.5,100,1009.1,1.1643054685795,-5.4776265641093
1764820800,93.833333333333,1001.6166666667,5.8666666666667,1.2113078901328,-5.7129264752824,0.96592582628907,0.25881904510252,-0.45178578983288,0.89212644849543,1003.2166666667,-1.6,5,100,1008.6,0.73761743508835,-5.2484207643303
1764824400,93,1000.95,5.6,4.3916824476274,-6.0184790030666,1,6.1232339957368E-17,-0.45178578983288,0.89212644849543,1002.8333333333,-1.8833333333334,4.9,100,1007.6,0.3573385452654,-4.0843982621762
1764828000,92.833333333333,1000.5166666667,5.2166666666667,5.7276088575408,-6.2832477310784,0.96592582628907,-0.25881904510252,-0.45178578983288,0.89212644849543,1002.0666666667,-1.5499999999998,4.8,93,1007.3,2.1775351109543,-7.5939673979127
1764831600,93,1000.3,5.1833333333333,4.8374675613734,-6.1959118785936,0.86602540378444,-0.5,-0.45178578983288,0.89212644849543,1001.6166666667,-1.3166666666666,4.5,97,1007.2,1.9004160806978,-6.2159809137597
1764835200,91.666666666667,1000.05,5.5666666666667,4.6257694981794,-7.6579407689103,0.70710678118655,-0.70710678118655,-0.45178578983288,0.89212644849543,1000.95,-0.89999999999986,4.2,94,1006.4,3.3602877050078,-7.916341739691
1764838800,90.666666666667,999.66666666667,5.7333333333333,7.7454328692864,-8.1348942100047,0.5,-0.86602540378444,-0.45178578983288,0.89212644849543,1000.5166666667,-0.85000000000014,4.7,94,1006.1,4.473543227766,-6.6323005804403
1764842400,88.333333333333,999.03333333333,6.0333333333333,6.4327907042258,-10.043521292047,0.25881904510252,-0.96592582628907,-0.45178578983288,0.89212644849543,1000.3,-1.2666666666668,4.8,92,1005.6,4.25,-7.3612159321677
1764846000,86.666666666667,998.06666666667,6.45,5.9624100707357,-9.2073273588064,1.2246467991474E-16,-1,-0.45178578983288,0.89212644849543,1000.05,-1.9833333333335,5.1,90,1004.8,5.1154276967924,-6.788401835402
1764849600,90.166666666667,997.3,6.35,6.6921552499243,-7.6649174693497,-0.25881904510252,-0.96592582628907,-0.45178578983288,0.89212644849543,999.66666666667,-2.3666666666666,6,88,1004,3.5411258979685,-6.9498508886693
1764853200,93.333333333333,996.91666666667,6.0833333333333,8.3486217103927,-7.4583647663089,-0.5,-0.86602540378444,-0.45178578983288,0.89212644849543,999.03333333333,-2.1166666666667,5.7,96,1003.4,4.0688007917894,-6.7716216755467
1764856800,94.666666666667,996.96666666667,6.0666666666667,3.9937707416332,-6.654318158411,-0.70710678118655,-0.70710678118655,-0.45178578983288,0.89212644849543,998.06666666667,-1.0999999999999,5.9,97,1003.1,2.5397523351803,-5.9832815474409
1764860400,94,997.05,6.1,3.2028304987511,-5.3469331851846,-0.86602540378444,-0.5,-0.45178578983288,0.89212644849543,997.3,-0.25,6,97,1003.3,2.9107236892725,-5.4742750757253
1764864000,94.5,997.25,6.1,1.9179852532094,-3.6563093537845,-0.96592582628907,-0.25881904510252,-0.45178578983288,0.89212644849543,996.91666666667,0.33333333333337,6,98,1003.7,-0.62153365136625,-5.0619853733707
1764867600,95.333333333333,997.68333333333,6.0666666666667,1.7762224516569,-3.4824821915095,-1,-1.836970198721E-16,-0.45178578983288,0.89212644849543,996.96666666667,0.71666666666658,5.9,99,1004,-0.96768758239867,-3.881182905104
1764871200,96,998.15,6.0166666666667,0.67450392599543,-2.1969007398952,-0.96592582628907,0.25881904510252,-0.45178578983288,0.89212644849543,997.05,1.0999999999999,5.7,99,1004.6,-1.1576768944314,-4.0372991229409
1764874800,96,998.38333333333,6.1,1.3060576026025,-1.9571998192823,-0.86602540378444,0.5,-0.45178578983288,0.89212644849543,997.25,1.1333333333332,5.5,100,1004.8,-0.40216883323699,-3.2754023004164
1764878400,96.666666666667,998.6,6.0666666666667,0.14376365825086,-0.56548539932632,-0.70710678118655,0.70710678118655,-0.45178578983288,0.89212644849543,997.68333333333,0.91666666666674,5.4,100,1005,-0.37544271609655,-2.3704520174283
1764882000,97,999.11666666667,6.0666666666667,0.16421112763322,-0.42515179658623,-0.5,0.86602540378444,-0.45178578983288,0.89212644849543,998.15,0.9666666666667,5.5,100,1005.4,0.38161799075309,-1.9632543668953
1764885600,97,999.6,6.1166666666667,0,0,-0.25881904510252,0.96592582628907,-0.45178578983288,0.89212644849543,998.38333333333,1.2166666666668,5.4,100,1005.8,0.97682782122318,-2.3012621336311
1764889200,96.5,999.8,6.0666666666667,-0.16575364922805,-0.017421410544609,0,1,-0.43637296410459,0.89976587854762,998.6,1.2,5.3,100,1006,0.97682782122318,-2.3012621336311
1764892800,96.833333333333,1000.0666666667,5.1833333333333,0.13382612127177,0.14862896509548,0.25881904510252,0.96592582628907,-0.43637296410459,0.89976587854762,999.11666666667,0.94999999999993,5.5,100,1006.4,-0.20905692653531,-1.9890437907365
1764896400,97,1000.7166666667,5.0166666666667,0.31570202787541,0.075793351091404,0.5,0.86602540378444,-0.43637296410459,0.89976587854762,999.6,1.1166666666667,5.2,100,1007.5,2.8166876380389E-16,-2.3
1764900000,96.5,1001.2666666667,5.2333333333333,-0.49292906868251,-0.79047014852062,0.70710678118655,0.70710678118655,-0.43637296410459,0.89976587854762,999.8,1.4666666666665,4.8,100,1008,0.17439118436031,-2.4939101256496
1764903600,94.833333333333,1001.6333333333,5.2666666666667,-0.0098881907323753,-0.28316073432208,0.86602540378444,0.5,-0.43637296410459,0.89976587854762,1000.0666666667,1.5666666666666,4.9,100,1008.4,2.8166876380389E-16,-2.3
1764907200,96.333333333333,1002.15,4.5833333333333,0.061803398874989,0.19021130325903,0.96592582628907,0.25881904510252,-0.43637296410459,0.89976587854762,1000.7166666667,1.4333333333334,4.8,100,1008.8,0.96759346377231,-2.5206671515424
1764910800,97,1002.9166666667,4.3333333333333,0,0,1,6.1232339957368E-17,-0.43637296410459,0.89976587854762,1001.2666666667,1.6500000000003,4.5,100,1009.7,0.37576737259218,-2.6737237856022
1764914400,94.833333333333,1003.5833333333,4.9166666666667,0.17154346048258,-1.4179897799014,0.96592582628907,-0.25881904510252,-0.43637296410459,0.89976587854762,1001.6333333333,1.9500000000002,4.8,100,1010.2,-0.18834247910914,-2.6934229357015
1764918000,94.333333333333,1004.3,4.75,-0.014790523089108,-1.3366207890446,0.86602540378444,-0.5,-0.43637296410459,0.89976587854762,1002.15,2.1500000000001,4.4,100,1010.7,-0.96768758239867,-3.881182905104
1764921600,95.666666666667,1004.7,4.5833333333333,-0.32354463659236,-0.29274350655084,0.70710678118655,-0.70710678118655,-0.43637296410459,0.89976587854762,1002.9166666667,1.7833333333331,3.7,100,1011.6,-0.76483358476914,-3.3128582202698
1764925200,94,1005.2833333333,4.8166666666667,-0.71936783418877,-3.1758058889472,0.5,-0.86602540378444,-0.43637296410459,0.89976587854762,1003.5833333333,1.6999999999999,3.6,100,1012,0.80982379563791,-3.5077322332268
1764928800,93.666666666667,1005.6833333333,4.55,-3.1574989446676,-4.118316842254,0.25881904510252,-0.96592582628907,-0.43637296410459,0.89976587854762,1004.3,1.3833333333332,3.7,100,1012.3,-0.39220084236446,-4.4828761414129
1764932400,94.5,1005.7333333333,4.4833333333333,-0.46634432502033,-3.8929759170074,1.2246467991474E-16,-1,-0.43637296410459,0.89976587854762,1004.7,1.0333333333335,3.8,99,1012.4,-0.7466871639678,-4.2346733379525
1764936000,94.5,1005.6833333333,4.6,0.40545766023198,-4.1828049100284,-0.25881904510252,-0.96592582628907,-0.43637296410459,0.89976587854762,1005.2833333333,0.40000000000009,4.2,98,1012.4,-0.39220084236446,-4.4828761414129
1764939600,96.166666666667,1005.45,4.2333333333333,3.3478969357107,-6.6258615905305,-0.5,-0.86602540378444,-0.43637296410459,0.89976587854762,1005.6833333333,-0.23333333333323,4.3,95,1012.4,0.16402763450176,-4.6971368869898
1764943200,97,1005.5333333333,3.85,1.8381036711672,-5.9903589157427,-0.70710678118655,-0.70710678118655,-0.43637296410459,0.89976587854762,1005.7333333333,-0.20000000000016,4,94,1012.4,0.76545205528036,-5.4464743780786
1764946800,97.166666666667,1005.7166666667,3.8,0.62597820365229,-5.8947245491302,-0.86602540378444,-0.5,-0.43637296410459,0.89976587854762,1005.6833333333,0.033333333333189,3.7,95,1012.7,0.98553712975346,-6.2224365457494
1764950400,96.666666666667,1005.5333333333,3.55,2.1905043761643,-8.0415709492176,-0.96592582628907,-0.25881904510252,-0.43637296410459,0.89976587854762,1005.45,0.083333333333144,3.5,98,1012.8,8.5725275940315E-16,-7
1764954000,96.166666666667,1005.1833333333,3.9666666666667,3.446622110839,-8.6708107858767,-1,-1.836970198721E-16,-0.43637296410459,0.89976587854762,1005.5333333333,-0.35000000000002,3.6,92,1011.9,0.59265905068408,-6.7741239470239
1764957600,94.666666666667,1004.5,4.1833333333333,4.5823739047678,-7.2930865403835,-0.96592582628907,0.25881904510252,-0.43637296410459,0.89976587854762,1005.7166666667,-1.2166666666666,3.6,93,1012,0.64495249633267,-7.3718407658789
1764961200,92,1003.7833333333,4.5833333333333,3.1917743356914,-6.7947755762919,-0.86602540378444,0.5,-0.43637296410459,0.89976587854762,1005.5333333333,-1.75,3.7,94,1011.2,1.7048758647056,-8.0208103260172
1764964800,91.5,1003.25,4.6166666666667,6.2793766540972,-7.1186139636007,-0.70710678118655,0.70710678118655,-0.43637296410459,0.89976587854762,1005.1833333333,-1.9333333333333,3.8,94,1010.8,2.2877900532811,-7.978472076288
1764968400,91.333333333333,1002.5,4.6333333333333,4.8150595280625,-8.9348751869579,-0.5,0.86602540378444,-0.43637296410459,0.89976587854762,1004.5,-2.0000000000001,4.3,90,1010.3,2.9027803913169,-7.5620014546273
1764972000,90,1001.5833333333,4.8333333333333,1.6623135274121,-7.8546778020309,-0.25881904510252,0.96592582628907,-0.43637296410459,0.89976587854762,1003.7833333333,-2.1999999999999,4.2,90,1009.3,1.9670247427792,-7.3410362797969
1764975600,86.5,1000.6,5.2666666666667,6.1279898962295,-8.8547699529392,0,1,-0.42083100859566,0.9071390534005,1003.25,-2.65,4.3,90,1008,3.583679495453,-9.335804264972
1764979200,88.333333333333,1000.05,4.9333333333333,3.3408429256696,-9.3658516851911,0.25881904510252,0.96592582628907,-0.42083100859566,0.9071390534005,1002.5,-2.4499999999998,4.4,88,1006.7,3.6553530853621,-9.5225203502715
1764982800,94,999,4.3333333333333,7.2641992603206,-10.18625669996,0.5,0.86602540378444,-0.42083100859566,0.9071390534005,1001.5833333333,-2.5833333333334,4.3,94,1006.1,3.7190407033182,-7.9755085259225
1764986400,95.166666666667,998.26666666667,4.4,3.4816724660844,-9.2473960293287,0.70710678118655,0.70710678118655,-0.42083100859566,0.9071390534005,1000.6,-2.3333333333333,4.1,96,1005.9,2.1775351109543,-7.5939673979127
1764990000,95.166666666667,997.93333333333,4.75,-1.3903645350548,-6.0339740853206,0.86602540378444,0.5,-0.42083100859566,0.9071390534005,1000.05,-2.1166666666668,4.5,96,1005.4,0.51812596680514,-9.8864323940703
1764993600,96,997.55,4.95,3.7415581773331,-8.0802816601416,0.96592582628907,0.25881904510252,-0.42083100859566,0.9071390534005,999,-1.4499999999999,4.7,97,1004.9,0.91402007553861,-7.4440961373099
1764997200,96.5,997.75,5.5166666666667,1.3565786929278,-7.3452413310879,1,6.1232339957368E-17,-0.42083100859566,0.9071390534005,998.26666666667,-0.51666666666677,5,98,1004.9,-0.24429647691751,-6.9957357891337
1765000800,97,997.86666666667,6.0833333333333,-0.10485839694089,-6.0032760243912,0.96592582628907,-0.25881904510252,-0.42083100859566,0.9071390534005,997.93333333333,-0.066666666666606,5.3,100,1004.5,-0.20939698021501,-5.9963449621146
1765004400,96.333333333333,997.9,6.45,1.8891572225754,-4.4588553148986,0.86602540378444,-0.5,-0.42083100859566,0.9071390534005,997.55,0.34999999999991,5.7,100,1004.5,-0.3663516937006,-6.990406743282
1765008000,96,998.08333333333,7.0166666666667,0.070211020787894,-4.3533383906323,0.70710678118655,-0.70710678118655,-0.42083100859566,0.9071390534005,997.75,0.33333333333337,6,100,1005.4,-0.81652460081449,-6.6500592159969
1765011600,96,998.21666666667,7.6166666666667,-0.56096937263951,-5.0792095610581,0.5,-0.86602540378444,-0.42083100859566,0.9071390534005,997.86666666667,0.35000000000002,6.4,100,1005.1,-0.61671793327916,-5.8676791826728
1765015200,94.5,998.41666666667,8.45,-2.0693528383273,-6.6345345347057,0.25881904510252,-0.96592582628907,-0.42083100859566,0.9071390534005,997.9,0.51666666666665,7,100,1005,-0.98553712975345,-6.2224365457494
1765018800,92.833333333333,998.16666666667,9.1333333333333,-1.2625313078319,-6.4556879343942,1.2246467991474E-16,-1,-0.42083100859566,0.9071390534005,998.08333333333,0.083333333333258,7.4,100,1005.1,-0.76545205528036,-5.4464743780786
1765022400,93.5,998.15,9.3666666666667,-2.110689422133,-3.4408994230042,-0.25881904510252,-0.96592582628907,-0.42083100859566,0.9071390534005,998.21666666667,-0.066666666666606,9.1,90,1004.1,-6.2932039104984,-7.7714596145697
1765026000,92.166666666667,998.43333333333,9.6833333333333,-3.5765586920562,-3.8327211036946,-0.5,-0.86602540378444,-0.42083100859566,0.9071390534005,998.41666666667,0.016666666666765,9,94,1004.6,-4.2233122142624,-7.0287718657573
1765029600,89.833333333333,999.03333333333,9.6666666666667,-1.1801648515748,-4.3826322740964,-0.70710678118655,-0.70710678118655,-0.42083100859566,0.9071390534005,998.16666666667,0.86666666666667,9,93,1005.3,-5.5921244347685,-4.6923495507117
1765033200,89.333333333333,999.6,9.45,-1.550239929782,-3.7163682655938,-0.86602540378444,-0.5,-0.42083100859566,0.9071390534005,998.15,1.4499999999999,9.1,90,1006,-4.2320538165058,-5.8249223594996
1765036800,90.833333333333,1000.15,9.2833333333333,-0.75671619815077,-1.5132190525394,-0.96592582628907,-0.25881904510252,-0.42083100859566,0.9071390534005,998.43333333333,1.7166666666666,9,90,1006.2,-3.7624267760558,-6.0211414827106
1765040400,90.833333333333,1000.6333333333,9.35,-0.75910158960215,-2.3066752267354,-1,-1.836970198721E-16,-0.42083100859566,0.9071390534005,999.03333333333,1.6,8.7,92,1007.2,-3.4988162617414,-4.9968274701628
1765044000,92.333333333333,1001.15,9.1166666666667,-0.47654656870527,-2.378470056566,-0.96592582628907,0.25881904510252,-0.42083100859566,0.9071390534005,999.6,1.55,8.8,94,1007.4,-3.5401537275977,-5.4513586916453
1765047600,91.5,1001.4833333333,9.1,-0.50322083030597,-3.6560268812404,-0.86602540378444,0.5,-0.42083100859566,0.9071390534005,1000.15,1.3333333333333,8.6,94,1007.9,-3.9143503242952,-5.8032630078853
1765051200,90.166666666667,1002.0333333333,9.2333333333333,-1.7036846307806,-1.803091146109,-0.70710678118655,0.70710678118655,-0.42083100859566,0.9071390534005,1000.6333333333,1.4,8,93,1008.5,-3.4974671439392,-5.5971174346324
1765054800,89.666666666667,1002.0166666667,8.9166666666667,-1.9518473883887,-3.3965991265175,-0.5,0.86602540378444,-0.42083100859566,0.9071390534005,1001.15,0.86666666666679,8.3,91,1008.5,-2.4969477485675,-4.900535883036
1765058400,90,1002.4833333333,8.8833333333333,-2.1648101601357,-4.4186019749503,-0.25881904510252,0.96592582628907,-0.42083100859566,0.9071390534005,1001.4833333333,1,7.8,96,1009.1,-3.5,-6.0621778264911
1765062000,93,1002.7,8.55,-2.1626357211163,-1.4808554974705,0,1,-0.40516452242076,0.91424379121302,1002.0333333333,0.66666666666663,7.6,95,1009.2,-3.1417322569513,-5.2287205342829
1765065600,93,1003.05,8.65,-1.9205782189346,-2.2703290102392,0.25881904510252,0.96592582628907,-0.40516452242076,0.91424379121302,1002.0166666667,1.0333333333333,7.9,93,1009.6,-2.6781979895323,-4.457269963651
1765069200,94.166666666667,1003.2,8.7166666666667,-1.5689653776118,-2.3435032090953,0.5,0.86602540378444,-0.40516452242076,0.91424379121302,1002.4833333333,0.7166666666667,7.8,94,1009.9,-2.4725290632563,-4.4605605064109
1765072800,95,1003.4333333333,8.7333333333333,-1.186251031988,-1.7156885769741,0.70710678118655,0.70710678118655,-0.40516452242076,0.91424379121302,1002.7,0.73333333333335,7.7,98,1010.3,-1.5301703259486,-4.4439373053168
1765076400,95.333333333333,1003.1666666667,8.8166666666667,-0.79201514252637,-4.498303314676,0.86602540378444,0.5,-0.40516452242076,0.91424379121302,1003.05,0.11666666666656,7.9,99,1010.3,-1.5301703259486,-4.4439373053168
1765080000,95.166666666667,1003.1,8.9833333333333,-0.98538790094468,-2.9051912771447,0.96592582628907,0.25881904510252,-0.40516452242076,0.91424379121302,1003.2,-0.099999999999909,8.1,98,1009.8,-1.5301703259486,-4.4439373053168
1765083600,95.166666666667,1003.0833333333,9.0833333333333,-1.4799549409134,-5.6106768576654,1,6.1232339957368E-17,-0.40516452242076,0.91424379121302,1003.4333333333,-0.34999999999991,8,99,1010.1,-0.98978463911301,-4.287228285055
1765087200,96.5,1002.9,8.9333333333333,1.1248349996335,-2.0585234506824,0.96592582628907,-0.25881904510252,-0.40516452242076,0.91424379121302,1003.1666666667,-0.26666666666654,8.1,99,1009.4,-0.76323598150618,-3.9265087337907
1765090800,97,1002.7333333333,9.0333333333333,1.108219833753,-3.3831158649959,0.86602540378444,-0.5,-0.40516452242076,0.91424379121302,1003.1,-0.36666666666656,8.3,99,1009.8,0.36970931084387,-5.2870894663771
1765094400,96.166666666667,1002.85,9.3833333333333,-0.59169992979913,-4.5141670618456,0.70710678118655,-0.70710678118655,-0.40516452242076,0.91424379121302,1003.0833333333,-0.23333333333346,8.4,100,1008.9,-0.96029439662445,-6.8328496743168
1765098000,96,1003.0166666667,9.65,0.91522989216294,-5.1331726006301,0.5,-0.86602540378444,-0.40516452242076,0.91424379121302,1002.9,0.11666666666667,8.7,99,1009.2,-0.59265905068407,-6.7741239470239
1765101600,96.5,1002.75,9.6833333333333,2.9152424035485,-4.1894161347433,0.25881904510252,-0.96592582628907,-0.40516452242076,0.91424379121302,1002.7333333333,0.016666666666424,8.9,99,1009.3,7.1029514350546E-16,-5.8
1765105200,96.166666666667,1002.1666666667,9.9833333333333,2.8625067671157,-4.6242782501571,1.2246467991474E-16,-1,-0.40516452242076,0.91424379121302,1002.85,-0.68333333333328,9.1,99,1009,0.5749065479721,-5.4698704245255
1765108800,96.833333333333,1001.6333333333,10.233333333333,2.2834407866034,-5.8501800899411,-0.25881904510252,-0.96592582628907,-0.40516452242076,0.91424379121302,1003.0166666667,-1.3833333333334,9.7,99,1007.8,-0.34541731120343,-6.5909549293802
1765112400,96.166666666667,1001.2833333333,10.55,1.0483772999018,-3.7076500313483,-0.5,-0.86602540378444,-0.40516452242076,0.91424379121302,1002.75,-1.4666666666666,9.6,99,1007.5,0.20241708087451,-5.7964667967108
1765116000,96.5,1001.1333333333,10.766666666667,2.1149575077401,-3.6035828177101,-0.70710678118655,-0.70710678118655,-0.40516452242076,0.91424379121302,1002.1666666667,-1.0333333333333,9.6,99,1008,0.42706313946353,-4.8813540206496
1765119600,97,1000.9,10.933333333333,2.0003197031466,-1.0447984857522,-0.86602540378444,-0.5,-0.40516452242076,0.91424379121302,1001.6333333333,-0.73333333333335,10.1,100,1007.3,-0.20411022934748,-3.8946551855428
1765123200,96.666666666667,1001,11.866666666667,-0.95960463620894,-3.2404950974133,-0.96592582628907,-0.25881904510252,-0.40516452242076,0.91424379121302,1001.2833333333,-0.2833333333333,10.9,99,1007.3,-1.5759866713122,-4.8503882331053
1765126800,96,1001.2166666667,12.966666666667,-2.4396824385179,-3.5398067059882,-1,-1.836970198721E-16,-0.40516452242076,0.91424379121302,1001.1333333333,0.083333333333371,11.5,100,1007.4,-1.378186779085,-4.8063084796916
1765130400,96,1001.5333333333,13.033333333333,-4.7883611662435,-5.3092279436988,-0.96592582628907,0.25881904510252,-0.40516452242076,0.91424379121302,1000.9,0.63333333333333,12.3,100,1007.1,-3.5391102277983,-6.3847238621176
1765134000,96,1002.35,13.066666666667,-2.894330610344,-3.2625159813384,-0.86602540378444,0.5,-0.40516452242076,0.91424379121302,1001,1.35,12.6,100,1008.5,-6.0702357234391,-5.6605863885187
1765137600,95.666666666667,1002.9,13.116666666667,-2.8236025128072,-2.9002587383878,-0.70710678118655,0.70710678118655,-0.40516452242076,0.91424379121302,1001.2166666667,1.6833333333333,12.3,100,1008.8,-4.0495619410252,-4.8260799916496
1765141200,95,1003.5,13.133333333333,-2.6214188029761,-1.6881607746968,-0.5,0.86602540378444,-0.40516452242076,0.91424379121302,1001.5333333333,1.9666666666667,12.5,99,1009.3,-2.948893613445,-3.9133139992317
1765144800,96.5,1004.0833333333,12.95,-2.0634367878446,-2.7133158007715,-0.25881904510252,0.96592582628907,-0.40516452242076,0.91424379121302,1002.35,1.7333333333333,12.6,98,1010.5,-5.4559868805,-5.8508296129534
1765148400,97.166666666667,1004.6833333333,12.816666666667,-0.49020583876487,-0.41758568857437,0,1,-0.3893781415452,0.92107798957895,1002.9,1.7833333333334,12.2,99,1010.8,-2.9254148064767,-2.72799344025
1765152000,97.166666666667,1005,12.833333333333,-0.92272609056599,-0.5610998795458,0.25881904510252,0.96592582628907,-0.3893781415452,0.92107798957895,1003.5,1.5,12,100,1010.9,-1.3741470121969,-4.4946323530263
1765155600,97,1005.5333333333,12.983333333333,-1.0538712352569,-1.7071777859761,0.5,0.86602540378444,-0.3893781415452,0.92107798957895,1004.0833333333,1.4499999999999,12.2,100,1012,-3.2735921283,-3.510497767772
1765159200,96.833333333333,1006,13,-2.4875203655677,-2.3747170385065,0.70710678118655,0.70710678118655,-0.3893781415452,0.92107798957895,1004.6833333333,1.3166666666666,12.4,98,1012.6,-4.8913216780747,-3.2992381304774
1765162800,97,1005.8666666667,13.016666666667,-2.3732084618791,-4.9906376677243,0.86602540378444,0.5,-0.3893781415452,0.92107798957895,1005,0.86666666666667,12.2,100,1012.2,-0.19364303809889,-3.6949292785919
1765166400,97,1006.15,13.016666666667,-2.322730123068,-3.6701768860579,0.96592582628907,0.25881904510252,-0.3893781415452,0.92107798957895,1005.5333333333,0.61666666666679,12.3,100,1013,-3.2962436794243,-5.4858707244935
1765170000,96.833333333333,1006.7833333333,12.9,-2.0995494783221,-5.4987136547151,1,6.1232339957368E-17,-0.3893781415452,0.92107798957895,1006,0.7833333333333,12.2,100,1013.5,-2.7617382247712,-5.6624024916848
1765173600,97,1007.4833333333,12.733333333333,-1.5394569523476,-3.3420300282154,0.96592582628907,-0.25881904510252,-0.3893781415452,0.92107798957895,1005.8666666667,1.6166666666666,12.3,99,1013.8,-1.7834673988087,-5.8334590113745
1765177200,97,1008.0166666667,12.616666666667,-1.9819966397591,-4.0576015710257,0.86602540378444,-0.5,-0.3893781415452,0.92107798957895,1006.15,1.8666666666667,12.1,99,1014.6,-2.3257369746145,-6.3899098213442
1765180800,97,1008.5333333333,12.516666666667,-2.9211461169024,-4.5783411093231,0.70710678118655,-0.70710678118655,-0.3893781415452,0.92107798957895,1006.7833333333,1.75,12,100,1014.9,-2.5309490606099,-6.9537253938157
1765184400,96.833333333333,1008.9833333333,12.616666666667,-4.089371554041,-5.0393782559483,0.5,-0.86602540378444,-0.3893781415452,0.92107798957895,1007.4833333333,1.5,11.9,99,1015.8,-1.7916428128105,-6.2482010235991
1765188000,96.166666666667,1009.1666666667,12.733333333333,-2.966163739413,-4.3930322534004,0.25881904510252,-0.96592582628907,-0.3893781415452,0.92107798957895,1008.0166666667,1.1499999999999,11.8,100,1015.8,-0.61671793327916,-5.8676791826728
1765191600,95.666666666667,1008.5833333333,12.883333333333,-2.957653700889,-6.110634174226,1.2246467991474E-16,-1,-0.3893781415452,0.92107798957895,1008.5333333333,0.049999999999841,11.9,100,1015.3,-1.1639348717969,-5.9879258190307
1765195200,95.666666666667,1008.5666666667,12.85,-4.7441766277685,-5.4049054086911,-0.25881904510252,-0.96592582628907,-0.3893781415452,0.92107798957895,1008.9833333333,-0.41666666666652,12.2,99,1015,-2.5425526513766,-5.2130054685352
1765198800,95.166666666667,1009.0666666667,12.916666666667,-3.9251357463273,-5.3353130126354,-0.5,-0.86602540378444,-0.3893781415452,0.92107798957895,1009.1666666667,-0.099999999999909,12.2,99,1015.3,-2.9107236892725,-5.4742750757253
1765202400,94.333333333333,1009.2833333333,13.016666666667,-1.7122177919629,-2.3935620265965,-0.70710678118655,-0.70710678118655,-0.3893781415452,0.92107798957895,1008.5833333333,0.70000000000016,12.4,98,1015.1,-1.7249930578641,-5.6421980601819
1765206000,93.5,1009.7,12.9,-0.41863529864343,-4.174934272155,-0.86602540378444,-0.5,-0.3893781415452,0.92107798957895,1008.5666666667,1.1333333333332,12.4,97,1015.8,-3.1265236589759,-5.0034837673229
1765209600,94,1009.7833333333,12.816666666667,2.3402548016788,-2.4709636274427,-0.96592582628907,-0.25881904510252,-0.3893781415452,0.92107798957895,1009.0666666667,0.71666666666658,12.4,96,1016,-1.9153128026237,-5.2622786764011
1765213200,93.166666666667,1009.8833333333,12.783333333333,1.3658429318459,-4.8784247740702,-1,-1.836970198721E-16,-0.3893781415452,0.92107798957895,1009.2833333333,0.60000000000002,12.2,97,1016,-1.1981724259018,-6.7951734957842
1765216800,93,1010.4833333333,12.583333333333,1.5245308467909,-3.5500427844095,-0.96592582628907,0.25881904510252,-0.3893781415452,0.92107798957895,1009.7,0.78333333333353,11.9,95,1016.5,-2.1502076972718,-5.6014825589832
1765220400,93.333333333333,1010.7833333333,12.2,2.3257910389083,-3.5404987335182,-0.86602540378444,0.5,-0.3893781415452,0.92107798957895,1009.7833333333,1,11.9,93,1017.2,-2.5877458485154,-5.0787371878737
1765224000,94.833333333333,1010.9833333333,11.5,1.2622680646031,-0.87118011987274,-0.70710678118655,0.70710678118655,-0.3893781415452,0.92107798957895,1009.8833333333,1.0999999999999,11.6,95,1017.4,-1.7201661578174,-4.4811860471866
1765227600,96.166666666667,1011.0333333333,10.7,2.6251282694896,-1.8350679391773,-0.5,0.86602540378444,-0.3893781415452,0.92107798957895,1010.4833333333,0.54999999999995,10.8,98,1017.4,1.9116622224563,-4.2936636509202
1765231200,95.833333333333,1010.9166666667,10.516666666667,3.1460704040081,-0.53248075582177,-0.25881904510252,0.96592582628907,-0.3893781415452,0.92107798957895,1010.7833333333,0.13333333333333,10.8,97,1017.4,1.1247552717193,-4.8718503239262
