recorded_hour,humidity,pressure,temperature,wind_sin,wind_cos,hour_sin,hour_cos,day_sin,day_cos,pressure_minus_3h,pressure_trend_3h
"2025-11-24 19:00:00",88.666666666667,988.35,4.1833333333333,3.052166440475,-3.5923661871274,-0.96592582628907,0.25881904510252,-0.59782914145895,0.80162355106524,988.18333333333,0.16666666666652
"2025-11-24 20:00:00",90,988.75,5.2666666666667,1.4852079976008,-2.93053922893,-0.86602540378444,0.5,-0.59782914145895,0.80162355106524,988.25,0.49999999999989
"2025-11-24 21:00:00",92.5,988.96666666667,5.6,-0.10364477099444,-2.06336720721,-0.70710678118655,0.70710678118655,-0.59782914145895,0.80162355106524,988.25,0.7166666666667
"2025-11-24 22:00:00",94.666666666667,989.3,5.2666666666667,-1.0152250476528,-0.41308164737946,-0.5,0.86602540378444,-0.59782914145895,0.80162355106524,988.35,0.95000000000016
"2025-11-24 23:00:00",95.166666666667,989.71666666667,5.4,-0.34425848524224,-0.17540845943532,-0.25881904510252,0.96592582628907,-0.59782914145895,0.80162355106524,988.75,0.9666666666667
"2025-11-25 00:00:00",95.666666666667,990.13333333333,5.4,-0.59933255096412,-0.46636269166331,0,1,-0.5839514998577,0.81178854747646,988.96666666667,1.1666666666666
"2025-11-25 01:00:00",96,990.38333333333,5.3833333333333,-0.15225757627377,-0.067789440512633,0.25881904510252,0.96592582628907,-0.5839514998577,0.81178854747646,989.3,1.0833333333331
"2025-11-25 02:00:00",95.5,990.9,5.2,-0.0400692442526,0.3812333932245,0.5,0.86602540378444,-0.5839514998577,0.81178854747646,989.71666666667,1.1833333333334
"2025-11-25 03:00:00",93.5,991.65,4.6666666666667,-0.49922070598241,-0.48086831802741,0.70710678118655,0.70710678118655,-0.5839514998577,0.81178854747646,990.13333333333,1.5166666666667
"2025-11-25 04:00:00",94,992.18333333333,4.25,-0.7590922284516,-0.37590091481721,0.86602540378444,0.5,-0.5839514998577,0.81178854747646,990.38333333333,1.8000000000001
"2025-11-25 05:00:00",93.166666666667,993.16666666667,4.4833333333333,-0.53950047309467,-0.57839286952927,0.96592582628907,0.25881904510252,-0.5839514998577,0.81178854747646,990.9,2.2666666666665
"2025-11-25 06:00:00",93.166666666667,993.61666666667,4.3166666666667,-1.6078677866456,-0.10920680433791,1,6.1232339957368E-17,-0.5839514998577,0.81178854747646,991.65,1.9666666666667
"2025-11-25 07:00:00",92.666666666667,994.53333333333,3.8833333333333,-1.7620322273382,0.8498066609735,0.96592582628907,-0.25881904510252,-0.5839514998577,0.81178854747646,992.18333333333,2.35
"2025-11-25 08:00:00",93.333333333333,995.43333333333,4.5333333333333,-1.0080599203677,0.69412704269133,0.86602540378444,-0.5,-0.5839514998577,0.81178854747646,993.16666666667,2.2666666666667
"2025-11-25 09:00:00",93.666666666667,996.51666666667,4.5,-1.0313562921556,0.074257974670707,0.70710678118655,-0.70710678118655,-0.5839514998577,0.81178854747646,993.61666666667,2.8999999999999
"2025-11-25 10:00:00",92.666666666667,997.66666666667,4.8666666666667,0.1938703532655,-0.32082193688967,0.5,-0.86602540378444,-0.5839514998577,0.81178854747646,994.53333333333,3.1333333333333
"2025-11-25 11:00:00",89.333333333333,998.7,5.2833333333333,0.41458483514936,0.73537658268105,0.25881904510252,-0.96592582628907,-0.5839514998577,0.81178854747646,995.43333333333,3.2666666666667
"2025-11-25 12:00:00",88,999.05,5.1666666666667,0.084628294396176,0.93597824698489,1.2246467991474E-16,-1,-0.5839514998577,0.81178854747646,996.51666666667,2.5333333333335
"2025-11-25 13:00:00",87.5,999.68333333333,5.4666666666667,0.6768401101965,1.1973155114322,-0.25881904510252,-0.96592582628907,-0.5839514998577,0.81178854747646,997.66666666667,2.0166666666667
"2025-11-25 14:00:00",86.833333333333,1000.3,5.2,0.49630866576767,0.24466747306816,-0.5,-0.86602540378444,-0.5839514998577,0.81178854747646,998.7,1.6000000000001
"2025-11-25 15:00:00",89.666666666667,1001,4.9666666666667,-0.2174657952986,-0.3800461857983,-0.70710678118655,-0.70710678118655,-0.5839514998577,0.81178854747646,999.05,1.9499999999999
"2025-11-25 16:00:00",91.666666666667,1001.8166666667,4.9833333333333,0.050368185942668,-0.36097662877738,-0.86602540378444,-0.5,-0.5839514998577,0.81178854747646,999.68333333333,2.1333333333334
"2025-11-25 17:00:00",89.5,1002.9666666667,4.6166666666667,0.28804016209259,0.35841489548531,-0.96592582628907,-0.25881904510252,-0.5839514998577,0.81178854747646,1000.3,2.6666666666666
"2025-11-25 18:00:00",89.833333333333,1004.0666666667,4.6666666666667,0.040069244252601,-0.0020999401088286,-1,-1.836970198721E-16,-0.5839514998577,0.81178854747646,1001,3.0666666666667
